Vessel_17	992810	8	4	18	29	216.7701388889	-71.6691	41.3139	1	nan	27	0	0.025	18.41	0	2019
Vessel_17	992810	8	5	12	50	217.5347222222	-71.446	41.3912	1	nan	26	4	1.15	16.14	1.13	2019
Vessel_17	992810	8	7	12	37	219.5256944444	-71.7534	41.3126	1	nan	20	3	1.1	19.14	0.13	2019
Vessel_17	992810	8	7	15	29	219.6451388889	-71.7391	41.3121	1	nan	26	4	1.275	18.54	0.32	2019
Vessel_17	992810	8	7	18	8	219.7555555556	-71.767	41.3067	1	nan	26	4	1.225	17.93	0.78	2019
Vessel_17	992810	8	7	20	39	219.8604166667	-71.7506	41.3077	1	nan	24	4	2.05	18.12	0.56	2019
Vessel_17	992810	8	16	20	56	228.8722222222	-71.6149	41.2936	1	nan	34	5	0.475	14.16	0.16	2019
Vessel_17	992810	8	18	11	31	230.4798611111	-71.6957	41.2311	1	nan	38	4	0.15	14.67	0.1	2019
Vessel_17	992810	8	21	12	23	233.5159722222	-71.4552	41.3779	1	nan	24	4	2.225	17.39	0.48	2019
Vessel_17	992810	8	22	13	32	234.5638888889	-71.4471	41.3899	1	nan	25	4	3.05	16.59	0.5	2019
Vessel_17	992810	8	23	13	4	235.5444444444	-71.4552	41.3812	1	nan	25	4	1.975	15.73	1.15	2019
Vessel_17	992810	8	25	11	49	237.4923611111	-71.5442	41.2719	1	nan	44	7	0.875	13.11	0.11	2019
Vessel_17	992810	8	29	17	35	241.7326388889	-71.4824	41.2766	1	nan	41	6	1.55	13.25	0.5	2019
Vessel_17	992810	8	31	11	53	243.4951388889	-71.4059	41.2796	1	nan	36	5	0.875	13.18	0.15	2019
Vessel_17	992810	9	3	12	13	246.5090277778	-71.4562	41.2473	1	nan	39	6	1.55	14.66	0.36	2019
Vessel_17	992810	9	4	12	41	247.5284722222	-71.4605	41.2344	1	nan	38	3	1.4	14.25	0.73	2019
Vessel_17	992810	9	4	15	17	247.6368055556	-71.4764	41.2983	1	nan	38	6	1.925	16.72	1.08	2019
Vessel_17	992810	9	12	12	48	255.5333333333	-71.6039	41.2364	1	nan	42	5	0.675	16.52	0.57	2019
Vessel_17	992810	9	12	16	57	255.70625	-71.6217	41.345	1	nan	14	1	0.45	19.07	0.07	2019
Vessel_17	992810	9	13	13	37	256.5673611111	-71.6618	41.2419	1	nan	36	5	1.475	16.6	0.21	2019
Vessel_17	992810	9	14	12	22	257.5152777778	-71.697	41.2274	1	nan	35	3	1.65	17.11	0.1	2019
Vessel_17	992810	9	26	11	48	269.4916666667	-71.4178	41.2796	1	nan	38	6	0.95	12.59	0.33	2019
Vessel_17	992810	9	26	13	20	269.5555555556	-71.4077	41.2852	1	nan	37	4	0.675	12.48	0.22	2019
Vessel_17	992810	9	26	16	24	269.6833333333	-71.5187	41.2547	1	nan	40	6	2.05	13.1	0.54	2019
Vessel_17	992810	9	26	18	26	269.7680555556	-71.549	41.2836	1	nan	44	6	0.95	14.91	1.09	2019
Vessel_17	992810	9	27	12	14	270.5097222222	-71.5356	41.2682	1	nan	42	7	1.3	15.36	1.07	2019
Vessel_17	992810	9	27	14	53	270.6201388889	-71.4957	41.2616	1	nan	40	5	1.9	12.98	0.69	2019
Vessel_17	992810	9	29	11	57	272.4979166667	-71.73	41.2937	1	nan	35	3	0.425	17.04	0.11	2019
Vessel_17	992810	9	29	13	3	272.54375	-71.8097	41.2817	1	nan	42	3	0.275	17.07	0.03	2019
Vessel_17	992810	9	29	15	23	272.6409722222	-71.8255	41.2811	1	nan	42	7	1.45	17.04	0.07	2019
Vessel_17	992810	9	29	17	1	272.7090277778	-71.7796	41.275	1	nan	40	6	1.05	17.04	0.1	2019
Vessel_17	992810	9	30	13	0	273.5416666667	-71.8171	41.2821	1	nan	42	4	0.275	17.23	0.02	2019
Vessel_17	992810	9	30	16	11	273.6743055556	-71.6531	41.2803	1	nan	38	4	1.45	17.28	0.08	2019
Vessel_17	992810	9	30	17	14	273.7180555556	-71.5626	41.2831	1	nan	42	6	0.425	15.18	0.21	2019
Vessel_17	992810	9	30	18	50	273.7847222222	-71.658	41.2333	1	nan	33	2	0.675	16.98	0.03	2019
Vessel_17	992810	10	1	12	20	274.5138888889	-71.6004	41.2795	1	nan	42	6	0.725	17.05	0.15	2019
Vessel_17	992810	10	1	14	4	274.5861111111	-71.6281	41.2502	1	nan	44	7	0.175	17.11	0.02	2019
Vessel_17	992810	10	1	17	16	274.7194444444	-71.6614	41.24	1	nan	35	3	1.05	17.85	0.4	2019
Vessel_17	992810	10	3	14	39	276.6104166667	-71.7249	41.232	1	nan	34	4	1.7	17.07	0.49	2019
Vessel_17	992810	10	3	16	50	276.7013888889	-71.6373	41.2648	1	nan	39	6	1.65	17.03	0.06	2019
Vessel_17	992810	10	4	12	17	277.5118055556	-71.5517	41.286	1	nan	43	4	0.65	16.66	0.68	2019
Vessel_17	992810	10	4	13	49	277.5756944444	-71.4911	41.2705	1	nan	43	3	1.025	14.41	0.45	2019
Vessel_17	992810	10	4	15	51	277.6604166667	-71.5079	41.2785	1	nan	43	6	1.025	14.3	0.15	2019
Vessel_17	992810	10	5	12	14	278.5097222222	-71.5155	41.2795	1	nan	43	3	0.275	15.97	0.23	2019
Vessel_17	992810	10	5	13	52	278.5777777778	-71.4533	41.2705	1	nan	40	5	1.175	15.32	0.07	2019
Vessel_17	992810	10	5	15	31	278.6465277778	-71.4765	41.2659	1	nan	42	4	1.15	15.27	0.06	2019
Vessel_17	992810	10	5	17	4	278.7111111111	-71.5253	41.2897	1	nan	43	6	0.55	15.36	0.24	2019
